"cDC1" "cDC2" "pDC" "Eos" "Mon" "Neu" "B" "T" "MouseID" "Group" "Mouse" "HSPC" "Day" "barcode" "n.cDC1" "n.cDC2" "n.pDC" "n.Eos" "n.Mon" "n.Neu" "n.B" "n.T" "biomass" "filter" "p.cDC1" "p.cDC2" "p.pDC" "p.Eos" "p.Mon" "p.Neu" "p.B" "p.T" "bin" "bin_bias" "umap1" "umap2" "fate" "umap1d" "shannon" "simpson" "group" "norm.biomass"
0 0 11.1187294998425 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 751 0 0 0.0529178385745789 0 0 0 0 0 0.0529178385745789 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.702558242644263 18.8002534618024 "pDC" 33.3474470577839 0 0 "False" 0.0529178385745789
0 112.195669247167 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 759 0 3.61354032087961 0 0 0 0 0 0 3.61354032087961 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -9.22186254649153 28.2010048639527 "cDC2" 52.5212218271651 0 0 "False" 3.61354032087961
0 149.594225662889 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 764 0 4.81805376117281 0 0 0 0 0 0 4.81805376117281 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.64076955994242 28.0484993391505 "cDC2" 53.9155424625089 0 0 "False" 4.81805376117281
0 635.77545906728 0 0 0 0 3394.62517680339 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 767 0 20.4767284849845 0 0 0 0 1107.56920192362 0 1128.0459304086 TRUE 0 0.0181523889524315 0 0 0 0 0.981847611047568 0 "0-1-0-1-0-0-0-0" 2 -4.8799252704886 -6.49446169666964 "cDC2.B" -22.2378411756544 0.435911548017107 0.265722999638175 "False" 564.0229652043
0 186.992782078612 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 773 0 6.02256720146603 0 0 0 0 0 0 6.02256720146603 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.29612609086217 26.7616439890233 "cDC2" 53.3059895318358 0 0 "False" 6.02256720146603
33.6114682329611 0 0 0 0 0 0 334.370739988168 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 774 0.42315082171637 0 0 0 0 0 0 0.897043795545152 1.32019461726152 TRUE 0.320521547492832 0 0 0 0 0 0 0.679478452507168 "1-0-0-0-1-0-0-0" 2 -21.4479367978413 -24.0626318376227 "cDC1.T" -40.0944726845856 0.305627013931412 0.165993890345242 "False" 0.66009730863076
0 0 500.342827492912 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 780 0 0 2.38130273585605 0 0 0 0 0 2.38130273585605 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 1.08639251381578 17.6210345659395 "pDC" 33.4422034823561 0 0 "False" 2.38130273585605
0 0 0 0 0 0 565.770862800566 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 781 0 0 0 0 0 0 184.59486698727 0 184.59486698727 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 9.88664751401448 -15.8539054557199 "B" -59.6491526206334 0 0 "False" 184.59486698727
25.2086011747208 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 798 0.317363116287277 0 0 0 0 0 0 0 0.317363116287277 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.248524116693 11.4827506047423 "cDC1" 66.4922361619926 0 0 "False" 0.317363116287277
0 0 0 0 0 0 565.770862800566 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 801 0 0 0 0 0 0 184.59486698727 0 184.59486698727 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 10.1667094327155 -13.5829376726664 "B" -59.0989730315974 0 0 "False" 184.59486698727
84.0286705824027 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 805 1.05787705429092 0 0 0 0 0 0 0 1.05787705429092 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.6876652793171 11.5103008601424 "cDC1" 64.7586594759105 0 0 "False" 1.05787705429092
25.2086011747208 112.195669247167 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 811 0.317363116287277 3.61354032087961 0 0 0 0 0 0 3.93090343716689 TRUE 0.0807354139729287 0.919264586027071 0 0 0 0 0 0 "1-1-0-0-0-0-0-0" 2 -7.53960221574875 19.6540532928144 "cDC1.cDC2" 9.60857384283033 0.476604191303101 0.299608669179151 "False" 1.96545171858345
25.2086011747208 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 820 0.317363116287277 0 0 0 0 0 0 0 0.317363116287277 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.9629749799023 8.84539396943982 "cDC1" 67.1312397354965 0 0 "False" 0.317363116287277
0 411.384120572946 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 836 0 13.2496478432253 0 0 0 0 0 0 13.2496478432253 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.17767958635483 27.7195911808191 "cDC2" 53.425692382583 0 0 "False" 13.2496478432253
0 74.7971128314447 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 846 0 2.40902688058641 0 0 0 0 0 0 2.40902688058641 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -6.54692230387016 26.7435475128272 "cDC2" 52.5958468172064 0 0 "False" 2.40902688058641
0 0 0 0 0 0 0 2160.54939684663 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 854 0 0 0 0 0 0 0 5.79628298659946 5.79628298659946 TRUE 0 0 0 0 0 0 0 1 "0-0-0-0-1-0-0-0" 1 -22.5434713400928 -26.8896099963761 "T" -42.5672560590619 0 0 "False" 5.79628298659946
14553.7657448721 31938.3671790269 20514.0559272094 11808.9933993399 7189.12739743427 6994.21351595265 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 857 183.224305803187 1028.6544780104 97.6334121700981 141.746940894698 393.497552373936 976.655821532092 0 0 2963.15945167911 TRUE 0.0649406299514308 0.364588472645714 0.0346044443330813 0.0502397080727802 0.139468280823826 0.346158464173168 0 0 "1-1-1-0-0-1-1-1" 6 -8.88170013755027 17.0607671981812 "cDC1.cDC2.pDC.Eos.MoNeu" -3.38350780674451 1.64526306413257 0.781152398929716 "False" 493.859908613185
0 0 7.41248633322832 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 858 0 0 0.0352785590497192 0 0 0 0 0 0.0352785590497192 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -1.61420890999277 16.9300515905031 "pDC" 32.6705927361876 0 0 "False" 0.0352785590497192
3630.0385691598 10957.7770298066 4317.7732891055 1263.40759075908 609.678648545662 557.413600891862 0 3317.98657372875 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 864 45.700288745368 352.922438005907 20.5497606464615 15.1650657289089 33.3708171624539 77.835947826087 0 8.90143458656344 569.610818430659 TRUE 0.08242517599364 0.636531953371736 0.0370636091021076 0.0273517574172248 0.060187704567745 0.140385145790731 0 0.0160546537568153 "1-1-1-0-1-1-1-1" 7 -7.8006317933955 18.1705144743989 "cDC1.cDC2.pDC.T.Eos.MoNeu" 7.89584218233287 1.54693502492045 0.728242006863512 "False" 81.3729740615227
0 74.7971128314447 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 865 0 2.40902688058641 0 0 0 0 0 0 2.40902688058641 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -6.48845886141935 26.1483327165834 "cDC2" 52.6778702665643 0 0 "False" 2.40902688058641
0 0 0 0 0 0 0 2752.12839836416 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 875 0 0 0 0 0 0 0 7.3833604710255 7.3833604710255 TRUE 0 0 0 0 0 0 0 1 "0-0-0-0-1-0-0-0" 1 -22.1472971586681 -26.4033012264397 "T" -42.9505856928378 0 0 "False" 7.3833604710255
0 0 0 0 0 0 189250.353606789 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 880 0 0 0 0 0 0 61746.9830072418 0 61746.9830072418 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 10.8475832944322 -15.2425176226718 "B" -60.073397844895 0 0 "False" 61746.9830072418
0 0 14.8249726664566 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 888 0 0 0.0705571180994383 0 0 0 0 0 0.0705571180994383 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.14588293776936 16.1035283958601 "pDC" 32.3678003464587 0 0 "False" 0.0705571180994383
0 112.195669247167 0 0 0 0 37340.8769448373 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 889 0 3.61354032087961 0 0 0 0 12183.2612211598 0 12186.8747614807 TRUE 0 0.000296510827558596 0 0 0 0 0.999703489172441 0 "0-1-0-1-0-0-0-0" 2 1.29904734356319 -15.3144204724523 "cDC2.B" -23.3541163813216 0.0203975672592631 0.00597331884214847 "False" 6093.43738074035
0 0 0 0 0 0 5374.82319660537 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 896 0 0 0 0 0 0 1753.65123637906 0 1753.65123637906 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 9.37989288470403 -15.4673499688108 "B" -60.3129210468073 0 0 "False" 1753.65123637906
0 486.181233404391 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 907 0 15.6586747238117 0 0 0 0 0 0 15.6586747238117 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.71092867144579 28.3302376591868 "cDC2" 53.8347681828209 0 0 "False" 15.6586747238117
0 0 0 0 0 0 1131.54172560113 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 910 0 0 0 0 0 0 369.18973397454 0 369.18973397454 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 9.08625343621993 -13.3642639190723 "B" -60.2926622319181 0 0 "False" 369.18973397454
0 1495.94225662889 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 912 0 48.180537611728 0 0 0 0 0 0 48.180537611728 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.36307173139314 27.166618467417 "cDC2" 53.0891449239068 0 0 "False" 48.180537611728
0 0 0 0 0 0 1980.19801980198 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 919 0 0 0 0 0 0 646.082034455446 0 646.082034455446 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 11.0354000873752 -15.0383308844107 "B" -58.1837530103634 0 0 "False" 646.082034455446
9075.09642289949 25505.8154755226 7642.2734095584 9926.77392739274 2489.52114822812 995.381430164039 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 921 114.25072186342 821.478166279964 36.3721943802605 119.154087869998 136.26417008002 138.992763975155 0 0 1485.66619231882 TRUE 0.0836075447055793 0.601149571676357 0.0266168109758027 0.0871957792997807 0.0997167677010679 0.101713525641412 0 0 "1-1-1-0-0-1-1-1" 6 -7.43842683839202 18.1576449017525 "cDC1.cDC2.pDC.Eos.MoNeu" 8.04082331855301 1.44454670034171 0.710187802967554 "False" 247.611032053137
0 149.594225662889 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 943 0 4.81805376117281 0 0 0 0 0 0 4.81805376117281 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.47899230072309 28.8486699064016 "cDC2" 53.9916652356418 0 0 "False" 4.81805376117281
0 112.195669247167 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 948 0 3.61354032087961 0 0 0 0 0 0 3.61354032087961 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.78834708051098 28.3927053051776 "cDC2" 52.6609709323904 0 0 "False" 3.61354032087961
33.6114682329611 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 958 0.42315082171637 0 0 0 0 0 0 0 0.42315082171637 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -17.5977572267836 11.2577088450209 "cDC1" 63.4987411278876 0 0 "False" 0.42315082171637
0 0 7.41248633322832 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 960 0 0 0.0352785590497192 0 0 0 0 0 0.0352785590497192 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -1.60324924972216 16.7214161899523 "pDC" 32.4725972995966 0 0 "False" 0.0352785590497192
3369.54969035435 2356.10905419051 6793.54372440376 180.486798679868 5741.14060713832 729.946382120295 0 1414.64543841148 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 962 42.4208698770661 75.8843467384719 32.3327993690677 2.16643796127269 314.241861613108 101.928026915114 0 3.79518528884487 574.935965724218 TRUE 0.074062721253256 0.132486703744265 0.0564499293378076 0.00378239039659478 0.548635788709704 0.177956441421058 0 0.00662602513731422 "1-1-1-0-1-1-1-1" 7 0.647737975164887 10.1146056743717 "cDC1.cDC2.pDC.T.Eos.MoNeu" -3.0873265721927 1.61027208593906 0.767357084325234 "False" 82.133709389174
0 0 0 0 0 0 565.770862800566 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 966 0 0 0 0 0 0 184.59486698727 0 184.59486698727 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 10.7068931835576 -19.6382067188063 "B" -58.4151599738563 0 0 "False" 184.59486698727
0 0 0 0 0 0 0 385.812392294041 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 967 0 0 0 0 0 0 0 1.03505053332133 1.03505053332133 TRUE 0 0 0 0 0 0 0 1 "0-0-0-0-1-0-0-0" 1 -22.0941280367261 -25.348870471608 "T" -42.9066232346971 0 0 "False" 1.03505053332133
0 74.7971128314447 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 970 0 2.40902688058641 0 0 0 0 0 0 2.40902688058641 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -6.5988115542187 26.8612450186531 "cDC2" 52.8156477381352 0 0 "False" 2.40902688058641
0 0 0 0 0 0 0 771.624784588081 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 984 0 0 0 0 0 0 0 2.07010106664266 2.07010106664266 TRUE 0 0 0 0 0 0 0 1 "0-0-0-0-1-0-0-0" 1 -22.7152645051716 -26.0067630202219 "T" -42.5018949596659 0 0 "False" 2.07010106664266
0 0 11.1187294998425 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 985 0 0 0.0529178385745789 0 0 0 0 0 0.0529178385745789 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.201031720527725 18.7089349444514 "pDC" 32.3857502284265 0 0 "False" 0.0529178385745789
0 0 0 0 0 0 565.770862800566 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 987 0 0 0 0 0 0 184.59486698727 0 184.59486698727 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 10.6096677348451 -14.3809963955815 "B" -59.9570841946007 0 0 "False" 184.59486698727
0 224.391338494334 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 988 0 7.22708064175922 0 0 0 0 0 0 7.22708064175922 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.80567189742089 27.1779168450456 "cDC2" 52.7953721581796 0 0 "False" 7.22708064175922
0 0 92.656079165354 0 254.032770227359 783.033391729044 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 991 0 0 0.44098198812149 0 13.9045071510225 109.340974327122 0 0 123.686463466266 TRUE 0 0 0.0035653213436874 0 0.112417371807342 0.884017306848971 0 0 "0-0-1-0-0-0-1-1" 3 8.416466238871 2.56442312815187 "pDC.MoNeu" -5.96360094583418 0.794729411614275 0.462294161450551 "False" 41.228821155422
0 1869.92782078612 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 997 0 60.2256720146603 0 0 0 0 0 0 60.2256720146603 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.87260387839758 26.0059345803766 "cDC2" 53.8091541804649 0 0 "False" 60.2256720146603
0 112.195669247167 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1001 0 3.61354032087961 0 0 0 0 0 0 3.61354032087961 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -9.75245157620683 27.3689159497278 "cDC2" 52.7354490338307 0 0 "False" 3.61354032087961
0 149.594225662889 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1013 0 4.81805376117281 0 0 0 0 0 0 4.81805376117281 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.52032367826047 27.9621684325866 "cDC2" 53.9641883363105 0 0 "False" 4.81805376117281
0 0 3317.08763411967 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1034 0 0 15.7871551747493 0 0 0 0 0 15.7871551747493 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 1.19069128095685 16.4204566387833 "pDC" 32.6818075750571 0 0 "False" 15.7871551747493
0 0 22.237458999685 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1044 0 0 0.105835677149158 0 0 0 0 0 0.105835677149158 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.416251113756952 18.9630983364043 "pDC" 32.646474082106 0 0 "False" 0.105835677149158
33.6114682329611 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1046 0.42315082171637 0 0 0 0 0 0 0 0.42315082171637 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.211196819346 13.556850430098 "cDC1" 63.6022974832283 0 0 "False" 0.42315082171637
0 74.7971128314447 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1065 0 2.40902688058641 0 0 0 0 0 0 2.40902688058641 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -6.24506289994609 27.0513437847446 "cDC2" 52.7495185033447 0 0 "False" 2.40902688058641
0 299.188451325779 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1077 0 9.63610752234564 0 0 0 0 0 0 9.63610752234564 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -7.67154979230425 28.9013210673884 "cDC2" 53.9658289555316 0 0 "False" 9.63610752234564
0 112.195669247167 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1099 0 3.61354032087961 0 0 0 0 0 0 3.61354032087961 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.49278600729856 27.6258539555416 "cDC2" 52.7988513038599 0 0 "False" 3.61354032087961
0 0 11.1187294998425 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1100 0 0 0.0529178385745789 0 0 0 0 0 0.0529178385745789 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.426017524579802 18.7987999758068 "pDC" 33.0592620930229 0 0 "False" 0.0529178385745789
50.4172023494416 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1102 0.634726232574554 0 0 0 0 0 0 0 0.634726232574554 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -16.944815925438 11.5946221075796 "cDC1" 64.3609394969508 0 0 "False" 0.634726232574554
0 0 774.60482182236 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1103 0 0 3.68660942069566 0 0 0 0 0 3.68660942069566 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.368236259982217 17.4728646278395 "pDC" 33.9159860978642 0 0 "False" 3.68660942069566
0 2206.51482852762 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1104 0 71.0662929772991 0 0 0 0 0 0 71.0662929772991 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -8.08627148431572 26.4401735396761 "cDC2" 53.4575976738976 0 0 "False" 71.0662929772991
50.4172023494416 0 0 0 0 0 3394.62517680339 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1111 0.634726232574554 0 0 0 0 0 1107.56920192362 0 1108.20392815619 TRUE 0.000572752195194433 0 0 0 0 0 0.999427247804806 0 "1-0-0-1-0-0-0-0" 2 -0.228539493886122 -12.8067382220378 "cDC1.B" -54.9065430767199 0.0763493754001603 0.0288410740164147 "False" 554.101964078095
0 0 25.9437021662991 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1119 0 0 0.123474956674017 0 0 0 0 0 0.123474956674017 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.0279303384813514 18.1759963108297 "pDC" 32.5341366408016 0 0 "False" 0.123474956674017
151.251607048325 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1126 1.90417869772366 0 0 0 0 0 0 0 1.90417869772366 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -18.3703932142055 8.82119920799182 "cDC1" 63.5848771756419 0 0 "False" 1.90417869772366
0 0 0 0 0 0 1414.42715700141 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1138 0 0 0 0 0 0 461.487167468174 0 461.487167468174 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 11.2215380214862 -15.7434194897245 "B" -59.6100547550555 0 0 "False" 461.487167468174
0 112.195669247167 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1140 0 3.61354032087961 0 0 0 0 0 0 3.61354032087961 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -9.04709973253618 27.0802304324724 "cDC2" 53.0352110898041 0 0 "False" 3.61354032087961
0 0 14.8249726664566 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1156 0 0 0.0705571180994383 0 0 0 0 0 0.0705571180994383 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 1.09663766773566 15.8721732008823 "pDC" 32.2361465648715 0 0 "False" 0.0705571180994383
0 0 7.41248633322832 0 0 0 1697.3125884017 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1158 0 0 0.0352785590497192 0 0 0 553.784600961811 0 553.819879520861 TRUE 0 0 6.37004202164801e-05 0 0 0 0.999936299579783 0 "0-0-1-1-0-0-0-0" 2 4.39923222641787 -15.5563847968052 "pDC.B" -55.5591285665572 0.0279842178014938 0.00865858720120372 "False" 276.909939760431
0 0 11.1187294998425 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1160 0 0 0.0529178385745789 0 0 0 0 0 0.0529178385745789 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.451483128112159 18.6925341048536 "pDC" 32.8180631648542 0 0 "False" 0.0529178385745789
0 0 0 0 0 0 9900.9900990099 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1166 0 0 0 0 0 0 3230.41017227723 0 3230.41017227723 TRUE 0 0 0 0 0 0 1 0 "0-0-0-1-0-0-0-0" 1 12.0379976423694 -15.4372278178888 "B" -59.7861960358323 0 0 "False" 3230.41017227723
915.91250934819 0 0 103.135313531353 0 0 0 257.20826152936 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1169 11.5308598917711 0 0 1.23796454929868 0 0 0 0.690033688880886 14.6968226792493 TRUE 0.85674875092939 0 0 0.0919813952525271 0 0 0 0.0512698538180829 "1-0-0-0-1-1-0-0" 3 -16.4429816969028 11.5120022139378 "cDC1.T.Eos" 13.3556883852264 0.764200816364403 0.437824121432286 "False" 4.8989408930831
0 0 11.1187294998425 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1173 0 0 0.0529178385745789 0 0 0 0 0 0.0529178385745789 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.207656308131801 18.617185370152 "pDC" 32.8741815788604 0 0 "False" 0.0529178385745789
0 16829.3503870751 1415.78488964661 0 0 0 0 977.391393811569 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1177 0 542.031048131943 6.73820477849638 0 0 0 0 2.62212801774737 551.391380928187 TRUE 0 0.983024158302063 0.0122203665337561 0 0 0 0 0.00475547516418084 "0-1-1-0-1-0-0-0" 3 -6.38473058627884 21.5247888555867 "cDC2.pDC.T" 9.31062078929349 0.45998827554828 0.225487169291712 "False" 183.797126976062
0 0 18.5312158330708 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1185 0 0 0.0881963976242981 0 0 0 0 0 0.0881963976242981 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.137890904722808 18.0223825536275 "pDC" 33.1003080466134 0 0 "False" 0.0881963976242981
588.200694076819 0 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1192 7.40513938003647 0 0 0 0 0 0 0 7.40513938003647 TRUE 1 0 0 0 0 0 0 0 "1-0-0-0-0-0-0-0" 1 -19.4099374228161 9.34308094805228 "cDC1" 64.1960790350547 0 0 "False" 7.40513938003647
0 224.391338494334 0 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1197 0 7.22708064175922 0 0 0 0 0 0 7.22708064175922 TRUE 0 1 0 0 0 0 0 0 "0-1-0-0-0-0-0-0" 1 -9.24502918151561 27.87238209855 "cDC2" 52.8553709115325 0 0 "False" 7.22708064175922
0 0 174.193428830866 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1203 0 0 0.829046137668404 0 0 0 0 0 0.829046137668404 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 1.88920350083618 17.7749689559309 "pDC" 32.8535736507272 0 0 "False" 0.829046137668404
0 0 14.8249726664566 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1213 0 0 0.0705571180994383 0 0 0 0 0 0.0705571180994383 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 0.0529822166092377 16.7735324428842 "pDC" 32.9127975484619 0 0 "False" 0.0705571180994383
0 0 11.1187294998425 0 0 0 0 0 "ST_Day28_503" "ST_Day28" 503 "ST" "Day28" 1219 0 0 0.0529178385745789 0 0 0 0 0 0.0529178385745789 TRUE 0 0 1 0 0 0 0 0 "0-0-1-0-0-0-0-0" 1 -0.581947034809755 18.4501602481131 "pDC" 33.038159726965 0 0 "False" 0.0529178385745789
